"","Duration","Protocal_type","Service","flag","Predicted_class"
"12258",1,"tcp","rje","SF","normal"
"12259",0,"tcp","http","SF","normal"
"12260",2080,"tcp","http","RSTR","normal"
"12261",0,"tcp","http","SF","normal"
"12262",0,"tcp","supdup","SF","normal"
"12263",0,"tcp","printer","REJ","anomaly"
"12264",0,"tcp","http","SF","normal"
"12265",0,"tcp","printer","S0","anomaly"
"12266",0,"tcp","ftp_data","SF","anomaly"
"12267",0,"tcp","printer","REJ","anomaly"
"12268",0,"tcp","ntp_u","REJ","anomaly"
"12269",0,"tcp","printer","REJ","anomaly"
"12270",0,"udp","ntp_u","SF","anomaly"
"12271",886,"tcp","http","RSTR","normal"
"12272",2,"tcp","supdup","SF","anomaly"
"12273",8,"tcp","pop_2","RSTO","anomaly"
"12274",1,"tcp","rje","SF","normal"
"12275",0,"udp","domain_u","SF","normal"
"12276",7518,"tcp","supdup","SF","anomaly"
"12277",0,"icmp","ecr_i","SF","anomaly"
"12278",0,"tcp","klogin","REJ","anomaly"
"12279",0,"udp","printer","SF","normal"
"12280",0,"icmp","ecr_i","SF","anomaly"
"12281",287,"tcp","ftp","SF","normal"
"12282",900,"tcp","http","RSTR","normal"
"12283",0,"tcp","printer","REJ","anomaly"
"12284",0,"tcp","printer","S0","anomaly"
"12285",0,"tcp","printer","REJ","anomaly"
"12286",0,"tcp","http","SF","normal"
"12287",2,"tcp","rje","SF","normal"
"12288",0,"icmp","ecr_i","SF","anomaly"
"12289",0,"tcp","http","SF","normal"
"12290",0,"tcp","printer","REJ","anomaly"
"12291",0,"tcp","supdup","RSTO","anomaly"
"12292",0,"tcp","http","SF","normal"
"12293",0,"tcp","http","SF","normal"
"12294",0,"udp","printer","SF","normal"
"12295",0,"tcp","printer","REJ","anomaly"
"12296",0,"icmp","eco_i","SF","anomaly"
"12297",0,"tcp","printer","S0","anomaly"
"12298",0,"tcp","ntp_u","RSTR","anomaly"
"12299",0,"udp","printer","SF","normal"
"12300",0,"udp","ntp_u","SF","anomaly"
"12301",4,"tcp","pop_2","SF","normal"
"12302",0,"tcp","printer","REJ","anomaly"
"12303",0,"tcp","http","SF","normal"
"12304",0,"tcp","printer","REJ","anomaly"
"12305",0,"icmp","ecr_i","SF","anomaly"
"12306",0,"tcp","http","SF","normal"
"12307",0,"tcp","http","SF","normal"
"12308",4,"tcp","pop_2","SF","normal"
"12309",0,"tcp","ntp_u","REJ","anomaly"
"12310",805,"tcp","http","RSTR","normal"
"12311",0,"tcp","http","SF","normal"
"12312",0,"tcp","ftp_data","SF","normal"
"12313",0,"tcp","http","S0","anomaly"
"12314",0,"tcp","ftp","SF","anomaly"
"12315",0,"tcp","http","SF","normal"
"12316",1,"tcp","rje","SF","normal"
"12317",0,"tcp","printer","REJ","anomaly"
"12318",0,"tcp","printer","REJ","anomaly"
"12319",0,"tcp","printer","S0","anomaly"
"12320",0,"udp","domain_u","SF","normal"
"12321",0,"tcp","http","SF","normal"
"12322",0,"tcp","rje","SF","normal"
"12323",0,"tcp","http","SF","normal"
"12324",5,"tcp","pop_2","SF","normal"
"12325",0,"tcp","ftp_data","S0","anomaly"
"12326",0,"tcp","printer","S0","anomaly"
"12327",0,"tcp","printer","REJ","anomaly"
"12328",1,"tcp","rje","SF","normal"
"12329",0,"tcp","printer","REJ","anomaly"
"12330",0,"tcp","http","SF","normal"
"12331",0,"tcp","printer","S0","anomaly"
"12332",0,"tcp","ntp_u","REJ","anomaly"
"12333",282,"tcp","ftp","SF","normal"
"12334",0,"udp","printer","SF","anomaly"
"12335",0,"tcp","http","SF","normal"
"12336",0,"tcp","http","SF","normal"
"12337",0,"udp","printer","SF","normal"
"12338",0,"tcp","http","SF","normal"
"12339",0,"tcp","ftp_data","SF","anomaly"
"12340",0,"tcp","http","SF","normal"
"12341",0,"udp","printer","SF","normal"
"12342",0,"icmp","ecr_i","SF","anomaly"
"12343",0,"tcp","ntp_u","REJ","anomaly"
"12344",0,"tcp","printer","REJ","anomaly"
"12345",4,"tcp","pop_2","SF","normal"
"12346",805,"tcp","http","RSTR","normal"
"12347",0,"tcp","http","SF","normal"
"12348",0,"tcp","http_8001","RSTO","anomaly"
"12349",0,"tcp","printer","S0","anomaly"
"12350",0,"tcp","http","SF","normal"
"12351",0,"tcp","supdup","SF","normal"
"12352",0,"tcp","IRC","REJ","anomaly"
"12353",0,"tcp","supdup","SF","normal"
"12354",4,"tcp","pop_2","SF","anomaly"
"12355",0,"udp","ntp_u","SF","anomaly"
"12356",0,"tcp","http","SF","normal"
"12357",0,"tcp","http","SF","normal"
"12358",0,"udp","printer","SF","normal"
"12359",0,"tcp","http","S0","anomaly"
"12360",0,"tcp","ntp_u","REJ","anomaly"
"12361",1,"tcp","rje","SF","normal"
"12362",0,"tcp","printer","REJ","anomaly"
"12363",0,"tcp","http","SF","normal"
"12364",0,"tcp","printer","REJ","anomaly"
"12365",0,"tcp","rje","SF","normal"
"12366",0,"tcp","supdup","SF","normal"
"12367",0,"tcp","printer","S0","anomaly"
"12368",0,"tcp","http","SF","normal"
"12369",0,"tcp","supdup","SF","normal"
"12370",0,"tcp","printer","REJ","anomaly"
"12371",0,"icmp","ecr_i","SF","anomaly"
"12372",0,"udp","printer","SF","normal"
"12373",0,"tcp","http","SF","normal"
"12374",0,"tcp","ftp_data","REJ","anomaly"
"12375",0,"tcp","printer","REJ","anomaly"
"12376",21,"tcp","ftp","SF","normal"
"12377",0,"tcp","sunrpc","REJ","anomaly"
"12378",0,"tcp","http","SF","normal"
"12379",1,"tcp","rje","SF","normal"
"12380",0,"tcp","printer","S0","anomaly"
"12381",0,"tcp","http","SF","normal"
"12382",0,"tcp","ftp_data","SF","anomaly"
"12383",0,"tcp","http","SF","normal"
"12384",0,"tcp","ntp_u","REJ","anomaly"
"12385",4,"tcp","pop_2","SF","normal"
"12386",0,"tcp","http","SF","normal"
"12387",0,"tcp","http","SF","normal"
"12388",0,"udp","domain_u","SF","normal"
"12389",0,"tcp","http","SF","normal"
"12390",0,"tcp","supdup","S3","anomaly"
"12391",0,"tcp","http","SF","normal"
"12392",0,"tcp","supdup","S0","anomaly"
"12393",0,"tcp","whois","S0","anomaly"
"12394",0,"tcp","http","SF","normal"
"12395",0,"icmp","ecr_i","SF","anomaly"
"12396",0,"tcp","printer","REJ","anomaly"
"12397",0,"tcp","ssh","REJ","anomaly"
"12398",0,"tcp","http","REJ","anomaly"
"12399",0,"tcp","http","SF","normal"
"12400",0,"tcp","printer","REJ","anomaly"
"12401",0,"tcp","printer","S0","anomaly"
"12402",0,"tcp","printer","REJ","anomaly"
"12403",0,"tcp","rje","SF","normal"
"12404",0,"tcp","printer","REJ","anomaly"
"12405",0,"tcp","http_8001","REJ","anomaly"
"12406",0,"tcp","pop_2","SF","normal"
"12407",0,"tcp","printer","REJ","anomaly"
"12408",0,"udp","domain_u","SF","normal"
"12409",0,"tcp","printer","S0","anomaly"
"12410",0,"tcp","http","S0","anomaly"
"12411",1,"tcp","http_8001","RSTO","anomaly"
"12412",0,"icmp","ecr_i","SF","anomaly"
"12413",0,"tcp","http","SF","normal"
"12414",0,"tcp","http","SF","normal"
"12415",0,"tcp","supdup","REJ","anomaly"
"12416",1,"tcp","http_8001","RSTO","anomaly"
"12417",0,"tcp","whois","REJ","anomaly"
"12418",0,"tcp","http","SF","normal"
"12419",0,"udp","printer","SF","normal"
"12420",2054,"tcp","http","RSTR","normal"
"12421",0,"tcp","http","SF","normal"
"12422",1,"tcp","rje","SF","normal"
"12423",2066,"tcp","http","RSTR","normal"
"12424",1,"tcp","rje","SF","normal"
"12425",0,"icmp","ecr_i","SF","anomaly"
"12426",0,"tcp","printer","RSTO","anomaly"
"12427",0,"tcp","http","SF","normal"
"12428",0,"tcp","supdup","REJ","anomaly"
"12429",0,"tcp","http","SF","normal"
"12430",0,"tcp","http","SF","normal"
"12431",282,"tcp","ftp","SF","normal"
"12432",0,"udp","domain_u","SF","normal"
"12433",1,"tcp","rje","SF","normal"
"12434",0,"tcp","ftp_data","SF","anomaly"
"12435",0,"tcp","printer","REJ","anomaly"
"12436",0,"udp","domain_u","SF","normal"
"12437",0,"tcp","http","SF","normal"
"12438",0,"tcp","http","SF","normal"
"12439",5,"tcp","rje","SF","normal"
"12440",0,"tcp","printer","REJ","anomaly"
"12441",0,"udp","printer","SF","normal"
"12442",0,"udp","printer","SF","normal"
"12443",0,"udp","domain_u","SF","normal"
"12444",0,"tcp","printer","S0","anomaly"
"12445",794,"tcp","http","RSTR","normal"
"12446",0,"tcp","rje","SF","anomaly"
"12447",0,"tcp","http","SF","normal"
"12448",0,"tcp","http_8001","S0","anomaly"
"12449",0,"tcp","http","SF","normal"
"12450",0,"tcp","http","SF","normal"
"12451",0,"tcp","http","SF","normal"
"12452",0,"tcp","printer","RSTR","anomaly"
"12453",0,"tcp","uucp_path","S0","anomaly"
"12454",0,"tcp","auth","S0","anomaly"
"12455",0,"tcp","http","SF","normal"
"12456",5,"tcp","pop_2","SF","normal"
"12457",0,"tcp","exec","S0","anomaly"
"12458",0,"tcp","http","SF","normal"
"12459",1,"tcp","pop_2","RSTO","anomaly"
"12460",0,"tcp","printer","REJ","anomaly"
"12461",0,"tcp","http","S0","anomaly"
"12462",0,"tcp","uucp","REJ","anomaly"
"12463",0,"tcp","netstat","REJ","anomaly"
"12464",798,"tcp","http","RSTR","normal"
"12465",0,"tcp","http","SF","normal"
"12466",0,"tcp","ftp_data","SF","normal"
"12467",0,"tcp","printer","REJ","anomaly"
"12468",0,"udp","printer","SF","normal"
"12469",0,"tcp","ctf","S0","anomaly"
"12470",0,"tcp","http","SF","normal"
"12471",0,"tcp","printer","S0","anomaly"
"12472",0,"tcp","supdup","S0","anomaly"
"12473",0,"tcp","printer","S0","anomaly"
"12474",0,"tcp","http","SF","normal"
"12475",0,"tcp","http","SF","normal"
"12476",4,"tcp","pop_2","SF","normal"
"12477",0,"tcp","http","SF","normal"
"12478",0,"tcp","other","SF","normal"
"12479",0,"tcp","http","SF","normal"
"12480",0,"tcp","http","SF","normal"
"12481",0,"tcp","http","SF","normal"
"12482",0,"tcp","printer","REJ","anomaly"
"12483",0,"tcp","rje","SF","normal"
"12484",0,"icmp","ecr_i","SF","anomaly"
"12485",6,"tcp","pop_2","SF","anomaly"
"12486",0,"tcp","http","SF","normal"
"12487",31,"tcp","supdup","SF","normal"
"12488",0,"tcp","bgp","S0","anomaly"
"12489",0,"tcp","printer","S0","anomaly"
"12490",0,"tcp","printer","S0","anomaly"
"12491",0,"tcp","supdup","S3","anomaly"
"12492",0,"tcp","http","SF","normal"
"12493",0,"tcp","supdup","S0","anomaly"
"12494",0,"udp","printer","SF","normal"
"12495",0,"tcp","http","SF","normal"
"12496",0,"tcp","exec","RSTO","anomaly"
"12497",0,"icmp","ecr_i","SF","anomaly"
"12498",0,"tcp","http","SF","normal"
"12499",0,"udp","printer","SF","normal"
"12500",0,"tcp","printer","S0","anomaly"
"12501",7318,"tcp","supdup","SF","anomaly"
"12502",0,"icmp","ecr_i","SF","anomaly"
"12503",7282,"tcp","supdup","SF","anomaly"
"12504",0,"icmp","eco_i","SF","anomaly"
"12505",0,"tcp","http","SF","normal"
"12506",0,"tcp","http","SF","normal"
"12507",0,"tcp","http","SF","normal"
"12508",282,"tcp","ftp","SF","normal"
"12509",0,"tcp","finger","RSTO","anomaly"
"12510",0,"udp","domain_u","SF","normal"
"12511",0,"tcp","http","SF","normal"
"12512",0,"tcp","http","SF","normal"
"12513",0,"tcp","printer","REJ","anomaly"
"12514",0,"tcp","http","SF","normal"
"12515",0,"tcp","http","SF","normal"
"12516",0,"tcp","http","SF","normal"
"12517",0,"tcp","rje","SF","normal"
"12518",0,"udp","domain_u","SF","normal"
"12519",0,"udp","ntp_u","SF","anomaly"
"12520",0,"udp","printer","SF","normal"
"12521",0,"tcp","kshell","REJ","anomaly"
"12522",0,"tcp","http","SF","normal"
"12523",0,"tcp","http","SF","normal"
"12524",0,"tcp","http","SF","normal"
"12525",0,"tcp","http","SF","normal"
"12526",314,"tcp","supdup","SF","normal"
"12527",0,"tcp","http","SF","normal"
"12528",0,"tcp","printer","REJ","anomaly"
"12529",0,"tcp","ntp_u","REJ","anomaly"
"12530",0,"tcp","http_8001","REJ","anomaly"
"12531",73,"tcp","supdup","SF","normal"
"12532",0,"tcp","http","SF","normal"
"12533",0,"tcp","printer","S0","anomaly"
"12534",0,"tcp","supdup","S0","anomaly"
"12535",283,"tcp","ftp","SF","normal"
"12536",0,"tcp","ntp_u","REJ","anomaly"
"12537",0,"tcp","rje","SF","normal"
"12538",1,"tcp","rje","SF","normal"
"12539",0,"icmp","ecr_i","SF","anomaly"
"12540",0,"tcp","ntp_u","REJ","anomaly"
"12541",280,"tcp","ftp_data","SF","normal"
"12542",0,"tcp","printer","REJ","anomaly"
"12543",57,"tcp","supdup","SF","normal"
"12544",0,"tcp","http","SF","normal"
"12545",0,"tcp","http","SF","normal"
"12546",0,"udp","domain_u","SF","normal"
"12547",0,"icmp","ecr_i","SF","anomaly"
"12548",281,"tcp","ftp","SF","normal"
"12549",0,"tcp","printer","REJ","anomaly"
"12550",0,"tcp","http","SF","normal"
"12551",0,"udp","printer","SF","normal"
"12552",0,"udp","ntp_u","SF","anomaly"
"12553",282,"tcp","ftp","SF","normal"
"12554",0,"tcp","http","SF","normal"
"12555",0,"tcp","sql_net","REJ","anomaly"
"12556",0,"tcp","http","SF","normal"
"12557",0,"tcp","http","SF","normal"
"12558",8,"tcp","pop_2","SF","normal"
"12559",1,"tcp","rje","SF","normal"
"12560",0,"tcp","ftp","SF","anomaly"
"12561",0,"tcp","printer","S0","anomaly"
"12562",27,"tcp","ftp","SF","normal"
"12563",2,"tcp","rje","SF","normal"
"12564",0,"tcp","printer","REJ","anomaly"
"12565",0,"tcp","http","SF","normal"
"12566",0,"tcp","sql_net","REJ","anomaly"
"12567",0,"tcp","supdup","SF","normal"
"12568",0,"tcp","http","SF","normal"
"12569",4,"tcp","pop_2","SF","normal"
"12570",3,"tcp","pop_2","RSTO","anomaly"
"12571",0,"tcp","http","SF","normal"
"12572",0,"tcp","printer","REJ","anomaly"
"12573",8188,"tcp","supdup","SF","anomaly"
"12574",0,"tcp","http","SF","normal"
"12575",0,"udp","printer","SF","normal"
"12576",0,"tcp","printer","REJ","anomaly"
"12577",0,"tcp","domain","S0","anomaly"
"12578",0,"tcp","http","SF","normal"
"12579",1,"tcp","rje","SF","normal"
"12580",1,"tcp","rje","SF","normal"
"12581",0,"udp","domain_u","SF","normal"
"12582",1,"tcp","rje","SF","normal"
"12583",0,"icmp","ecr_i","SF","anomaly"
"12584",0,"tcp","login","REJ","anomaly"
"12585",899,"tcp","http","RSTR","normal"
"12586",0,"tcp","printer","RSTR","anomaly"
"12587",0,"tcp","http","SF","normal"
"12588",0,"tcp","link","SF","anomaly"
"12589",0,"tcp","ftp_data","SF","normal"
"12590",0,"tcp","http","SF","normal"
"12591",0,"tcp","http","SF","normal"
"12592",281,"tcp","ftp","SF","normal"
"12593",4,"tcp","pop_2","SF","normal"
"12594",0,"tcp","http","SF","normal"
"12595",0,"tcp","http","SF","normal"
"12596",0,"tcp","http_8001","RSTO","anomaly"
"12597",1,"tcp","rje","SF","normal"
"12598",0,"tcp","ftp_data","SF","normal"
"12599",0,"tcp","printer","REJ","anomaly"
"12600",0,"tcp","sql_net","REJ","anomaly"
"12601",0,"tcp","netbios_dgm","REJ","anomaly"
"12602",0,"tcp","http","SF","normal"
"12603",0,"tcp","http","SF","normal"
"12604",1,"tcp","pop_2","SF","normal"
"12605",0,"tcp","http","S0","anomaly"
"12606",0,"tcp","printer","REJ","anomaly"
"12607",0,"tcp","ftp_data","SF","anomaly"
"12608",0,"tcp","printer","REJ","anomaly"
"12609",1,"tcp","rje","SF","normal"
"12610",0,"tcp","http","SF","normal"
"12611",0,"tcp","http","SF","normal"
"12612",0,"tcp","http","SF","normal"
"12613",0,"tcp","http","SF","normal"
"12614",0,"tcp","http","SF","normal"
"12615",0,"udp","domain_u","SF","normal"
"12616",4,"tcp","pop_2","SF","normal"
"12617",0,"tcp","http","SF","normal"
"12618",0,"tcp","sunrpc","REJ","anomaly"
"12619",0,"tcp","printer","S0","anomaly"
"12620",7987,"tcp","supdup","SF","anomaly"
"12621",0,"icmp","ecr_i","SF","anomaly"
"12622",0,"udp","domain_u","SF","normal"
"12623",0,"tcp","printer","REJ","anomaly"
"12624",283,"tcp","ftp","SF","normal"
"12625",0,"tcp","http","SF","normal"
"12626",8172,"tcp","supdup","SF","anomaly"
"12627",0,"tcp","http","SF","normal"
"12628",0,"tcp","auth","SF","anomaly"
"12629",0,"tcp","printer","REJ","anomaly"
"12630",0,"icmp","ecr_i","SF","anomaly"
"12631",0,"tcp","courier","S0","anomaly"
"12632",0,"tcp","urh_i","RSTO","anomaly"
"12633",0,"tcp","http","SF","normal"
"12634",0,"icmp","ecr_i","SF","anomaly"
"12635",0,"tcp","printer","S0","anomaly"
"12636",0,"tcp","http","SF","normal"
"12637",0,"tcp","pop_2","SF","normal"
"12638",0,"tcp","http","SF","normal"
"12639",802,"tcp","http","RSTR","normal"
"12640",0,"tcp","http","SF","normal"
"12641",0,"tcp","kshell","REJ","anomaly"
"12642",0,"tcp","http","SF","normal"
"12643",0,"tcp","http","SF","normal"
"12644",0,"tcp","http","SF","normal"
"12645",0,"tcp","http","SF","normal"
"12646",0,"icmp","eco_i","SF","anomaly"
"12647",0,"tcp","printer","REJ","anomaly"
"12648",0,"tcp","http","SF","normal"
"12649",284,"tcp","ftp","SF","normal"
"12650",0,"tcp","iso_tsap","REJ","anomaly"
"12651",0,"tcp","http","SF","normal"
"12652",0,"tcp","ftp_data","SF","normal"
"12653",281,"tcp","ftp","SF","normal"
"12654",0,"tcp","printer","REJ","anomaly"
"12655",0,"tcp","http","SF","normal"
"12656",0,"tcp","ftp_data","SF","normal"
"12657",0,"tcp","printer","S0","anomaly"
"12658",0,"tcp","http","S0","anomaly"
"12659",49,"tcp","ftp","SF","normal"
"12660",0,"tcp","http","SF","normal"
"12661",0,"tcp","http","SF","normal"
"12662",7394,"tcp","supdup","SF","anomaly"
"12663",0,"udp","printer","SF","normal"
"12664",0,"tcp","printer","REJ","anomaly"
"12665",0,"tcp","http","SF","normal"
"12666",0,"udp","domain_u","SF","normal"
"12667",4,"tcp","pop_2","SF","normal"
"12668",0,"tcp","printer","S0","anomaly"
"12669",0,"tcp","http","SF","normal"
"12670",0,"tcp","supdup","RSTO","anomaly"
"12671",0,"icmp","ecr_i","SF","anomaly"
"12672",0,"udp","nntp","SF","normal"
"12673",0,"tcp","csnet_ns","REJ","anomaly"
"12674",283,"tcp","ftp","SF","normal"
"12675",0,"tcp","http","SF","normal"
"12676",0,"tcp","printer","REJ","anomaly"
"12677",0,"tcp","http","SF","normal"
"12678",0,"tcp","printer","REJ","anomaly"
"12679",0,"icmp","ecr_i","SF","anomaly"
"12680",1,"tcp","rje","SF","normal"
"12681",0,"tcp","printer","S0","anomaly"
"12682",0,"tcp","http","SF","normal"
"12683",4,"tcp","pop_2","SF","normal"
"12684",0,"tcp","printer","REJ","anomaly"
"12685",0,"tcp","http","SF","normal"
"12686",0,"tcp","ntp_u","REJ","anomaly"
"12687",0,"tcp","http","SF","normal"
"12688",0,"udp","printer","SF","normal"
"12689",0,"tcp","ftp_data","SF","normal"
"12690",41,"tcp","rje","SF","normal"
"12691",0,"tcp","http","SF","normal"
"12692",0,"icmp","ecr_i","SF","anomaly"
"12693",0,"udp","domain_u","SF","normal"
"12694",0,"tcp","http","SF","normal"
"12695",0,"udp","printer","SF","normal"
"12696",0,"udp","domain_u","SF","normal"
"12697",902,"tcp","http","RSTR","normal"
"12698",0,"tcp","printer","REJ","anomaly"
"12699",0,"tcp","http","SF","normal"
"12700",0,"tcp","ftp_data","SF","anomaly"
"12701",0,"tcp","http","SF","normal"
"12702",0,"tcp","http","SF","normal"
"12703",0,"tcp","supdup","SF","normal"
"12704",0,"tcp","supdup","REJ","anomaly"
"12705",284,"tcp","ftp","SF","normal"
"12706",0,"tcp","http","SF","normal"
"12707",283,"tcp","ftp","SF","normal"
"12708",0,"tcp","printer","RSTR","anomaly"
"12709",0,"icmp","ecr_i","SF","anomaly"
"12710",0,"udp","printer","SF","normal"
"12711",282,"tcp","ftp","SF","normal"
"12712",0,"udp","printer","SF","normal"
"12713",0,"tcp","http_8001","REJ","anomaly"
"12714",0,"tcp","http","SF","normal"
"12715",0,"tcp","login","S0","anomaly"
"12716",0,"tcp","rje","SF","anomaly"
"12717",0,"udp","printer","SF","normal"
"12718",0,"tcp","http","S0","anomaly"
"12719",0,"tcp","http","SF","normal"
"12720",7342,"tcp","supdup","SF","anomaly"
"12721",0,"tcp","urp_i","REJ","anomaly"
"12722",4,"tcp","pop_2","SF","normal"
"12723",0,"tcp","ntp_u","RSTR","anomaly"
"12724",0,"tcp","http","SF","normal"
"12725",0,"tcp","printer","S0","anomaly"
"12726",0,"tcp","http","SF","normal"
"12727",0,"tcp","http","S0","anomaly"
"12728",0,"tcp","rje","SF","normal"
"12729",0,"tcp","http","SF","normal"
"12730",0,"tcp","printer","REJ","anomaly"
"12731",0,"tcp","sql_net","RSTO","anomaly"
"12732",3,"tcp","printer","RSTOS0","anomaly"
"12733",0,"tcp","http","SF","normal"
"12734",0,"tcp","printer","S0","anomaly"
"12735",0,"tcp","ftp_data","SF","normal"
"12736",0,"tcp","netbios_dgm","REJ","anomaly"
"12737",280,"tcp","ftp_data","SF","normal"
"12738",0,"tcp","supdup","S3","anomaly"
"12739",0,"tcp","http","SF","normal"
"12740",0,"icmp","ecr_i","SF","anomaly"
"12741",0,"tcp","nnsp","S0","anomaly"
"12742",0,"udp","domain_u","SF","normal"
"12743",6,"tcp","pop_2","SF","anomaly"
"12744",0,"icmp","ecr_i","SF","anomaly"
"12745",0,"tcp","http","S0","anomaly"
"12746",4,"tcp","pop_2","SF","anomaly"
"12747",0,"tcp","printer","SH","anomaly"
"12748",0,"tcp","printer","REJ","anomaly"
"12749",0,"tcp","ntp_u","REJ","anomaly"
"12750",0,"tcp","printer","S0","anomaly"
"12751",0,"tcp","http","SF","normal"
"12752",0,"tcp","rje","SF","normal"
